4,107,0,0.0084335,0.19969,0.090095,0.19929,2.1292,0.45388,4.1581,-0.91994,0.293,0.013,0.89319
4,118,0,0.0070995,0.19935,0.090154,0.19729,5.2323,1.7192,4.1581,-0.91994,0.225,0.001,0.95881
5,3,0,0.0093641,0.1882,0.077338,0.15387,21.568,0.81698,25.961,1.8494,0.525,0.028,0.78408
5,13,0,0.0047178,0.19486,0.076321,0.15219,17.467,2.0669,25.961,1.8494,0.271,0.001,0.92402
5,26,0,0.0054207,0.19151,0.080906,0.16051,27.451,-3.9839,25.961,1.8494,0.206,0.012,1.2226
5,39,0,0.0019509,0.19142,0.068677,0.14179,47.186,10.284,25.961,1.8494,0.287,0.033,0.8411
5,54,0,0.0027764,0.19325,0.072448,0.14605,37.632,6.6741,25.961,1.8494,0.243,0.028,0.93277
5,63,0,-0.0079726,0.20469,NaN,NaN,-0.46178,NaN,25.961,1.8494,0.022,0.128,0.36015
5,84,0,0.0030036,0.19271,0.073253,0.147,37.599,5.8852,25.961,1.8494,0.211,0.001,1.1248
5,91,0,0.014934,0.1879,0.079091,0.15672,9.0245,-1.3134,25.961,1.8494,0.264,0.001,0.8987
5,99,0,0.0033883,0.19178,0.082566,0.1632,37.607,-5.9768,25.961,1.8494,0.181,0.163,1.3707
5,119,0,0.004436,0.19377,0.076647,0.15175,24.534,2.1915,25.961,1.8494,0.245,0.021,1.02
6,10,0,0.0023247,0.19402,0.052497,0.12664,8.7427,-5.5891,6.9289,-6.2442,0.27,0.022,0.80312
6,16,0,0.0034872,0.19483,0.056034,0.12955,-4.0103,-8.4996,6.9289,-6.2442,0.225,0.001,0.93479
6,34,0,0.0043525,0.18927,0.051571,0.1262,7.9213,-4.9454,6.9289,-6.2442,0.254,0.014,0.99326
6,47,0,0.001012,0.19387,0.049716,0.12468,20.625,-3.4258,6.9289,-6.2442,0.28,0.001,0.77497
6,52,0,NaN,NaN,NaN,NaN,NaN,NaN,6.9289,-6.2442,0.817,0.03,0.53329
6,61,0,-0.0042883,0.20706,NaN,NaN,1.258,NaN,6.9289,-6.2442,0.01,0.078,0.34293
6,77,0,0.014802,0.18365,0.053172,0.12717,-12.164,-6.1331,6.9289,-6.2442,0.158,0.001,1.2735
6,93,0,-0.00014977,0.1932,0.052607,0.12694,31.262,-5.7551,6.9289,-6.2442,0.23,0.119,1.008
6,98,0,0.0042282,0.19278,0.05885,0.13141,-0.36259,-10.63,6.9289,-6.2442,0.178,0.001,1.2546
6,112,0,0.0025876,0.19323,0.0517,0.1261,9.0879,-4.9756,6.9289,-6.2442,0.178,0.001,1.2285
7,11,0,0.003569,0.19126,0.019701,0.11141,-22.22,-12.537,-5.5782,-8.8619,0.224,0.019,0.92546
7,21,0,0.0007655,0.19379,0.0075847,0.11024,-7.0262,-4.8297,-5.5782,-8.8619,0.198,0.037,1.0763
7,29,0,0.0014469,0.19411,0.0064273,0.1102,-13.798,-4.0937,-5.5782,-8.8619,0.227,0.001,0.93316
7,43,0,0.0013252,0.18104,0.011696,0.11057,-3.9976,-7.4509,-5.5782,-8.8619,0.314,0.003,0.73406
7,55,0,0.0016248,0.19285,0.01752,0.11165,-12.795,-11.217,-5.5782,-8.8619,0.28,0.015,0.81722
7,68,0,0.0023333,0.1817,0.012331,0.11081,-7.2681,-7.8715,-5.5782,-8.8619,0.222,0.013,0.96568
7,78,0,0.002432,0.17887,0.015559,0.11127,-6.5644,-9.9459,-5.5782,-8.8619,0.233,0.006,0.96105
7,92,0,-0.00035153,0.19294,0.018759,0.11198,2.8485,-12.03,-5.5782,-8.8619,0.283,0.021,0.85013
7,103,0,-0.0015526,0.19313,0.014089,0.11087,12.731,-8.9824,-5.5782,-8.8619,0.211,0.036,1.0272
7,113,0,-0.00028077,0.19303,0.015136,0.11107,2.3078,-9.66,-5.5782,-8.8619,0.205,0.014,1.0679
8,2,0,-0.00062278,0.19136,-0.041949,0.12017,-25.876,-2.2784,-17.482,-7.9041,0.458,0.001,0.49161
8,14,0,0.0023536,0.19345,-0.035979,0.1169,-49.757,-6.5899,-17.482,-7.9041,0.263,0.014,0.894
8,32,0,-0.0061906,0.1933,-0.037415,0.11784,12.732,-5.5166,-17.482,-7.9041,0.257,0.079,0.90036
8,45,0,-0.0036594,0.1912,-0.03388,0.11654,-7.4103,-7.9066,-17.482,-7.9041,0.259,0.026,0.87319
8,56,0,-0.002391,0.19151,-0.034464,0.11679,-14.279,-7.5025,-17.482,-7.9041,0.009,0.391,0.67751
8,72,0,-0.0033652,0.19416,-0.033918,0.1165,-0.049409,-7.8925,-17.482,-7.9041,0.223,0.027,0.97606
8,76,0,-0.0013976,0.1907,-0.027097,0.11326,-21.456,-12.652,-17.482,-7.9041,0.198,0.03,1.1752
8,86,0,0.00033273,0.19388,-0.041373,0.11959,-33.114,-2.7732,-17.482,-7.9041,0.261,0.001,0.88295
8,101,0,-0.0027018,0.18029,-0.024518,0.11263,-22.196,-14.324,-17.482,-7.9041,0.211,0.001,1.0167
8,109,0,-0.002031,0.19318,-0.028478,0.11437,-13.419,-11.605,-17.482,-7.9041,0.206,0.029,1.0561
9,4,0,0.0011652,0.19313,-0.07289,0.147,-20.381,-6.0227,-17.378,-4.6266,0.35,0.08,0.60492
9,20,0,-0.0060155,0.19424,-0.069612,0.14269,-13.762,-9.4624,-17.378,-4.6266,0.226,0.011,1.033
9,27,0,-0.0016816,0.19061,-0.066289,0.13876,-49.842,-12.734,-17.378,-4.6266,0.198,0.015,1.1546
9,46,0,-0.0087889,0.1954,-0.07544,0.15055,2.3852,-3.2444,-17.378,-4.6266,0.236,0.04,0.97447
9,58,0,-0.0043847,0.19492,-0.076971,0.1531,-19.222,-1.3529,-17.378,-4.6266,0.286,0.008,0.82204
9,65,0,-0.0050242,0.19487,-0.074787,0.14961,-15.613,-3.9709,-17.378,-4.6266,0.2,0.001,1.1187
9,82,0,-0.0082189,0.19493,-0.076283,0.15208,-1.6672,-2.1385,-17.378,-4.6266,0.218,0.02,1.1206
9,88,0,-0.0045648,0.19465,-0.078362,0.15387,-19.554,-0.48238,-17.378,-4.6266,0.219,0.023,1.1502
9,97,0,-0.0044339,0.19141,NaN,NaN,-32.685,NaN,-17.378,-4.6266,0.205,0.126,1.117
9,117,0,-0.0076679,0.19494,-0.076556,0.15173,-3.4433,-2.2314,-17.378,-4.6266,0.21,0.022,1.2386
10,5,0,-0.0075051,0.20134,-0.090364,0.19891,10.098,-0.68845,4.2398,-1.3473,0.307,0.193,0.75318
10,22,0,-0.0063329,0.20153,-0.090516,0.19883,13.563,-0.74019,4.2398,-1.3473,0.276,0.078,0.89404
10,31,0,-0.02037,0.20318,-0.090071,0.20268,8.8865,1.7035,4.2398,-1.3473,0.217,0.001,1.0568
10,38,0,-0.0069298,0.20186,-0.089475,0.21123,15.037,7.1567,4.2398,-1.3473,0.223,0.001,1.0286
10,50,0,-0.021959,0.20309,-0.08998,0.20343,8.0129,2.1834,4.2398,-1.3473,0.294,0.001,0.79549
10,66,0,-0.0086173,0.1996,-0.090321,0.19767,-2.6521,-1.4802,4.2398,-1.3473,0.229,0.001,1.0708
10,83,0,-0.0089185,0.19957,-0.09002,0.19355,-2.7845,-4.0983,4.2398,-1.3473,0.222,0.028,0.99476
10,87,0,-0.010225,0.1997,-0.090157,0.19228,-1.707,-4.8932,4.2398,-1.3473,0.209,0.026,1.0733
10,106,0,-0.01874,0.20099,-0.089768,0.19329,3.0206,-4.2743,4.2398,-1.3473,0.207,0.001,0.97076
10,114,0,-0.019722,0.19685,-0.089057,0.18694,-9.0768,-8.3418,4.2398,-1.3473,0.207,0.001,1.0046
11,7,0,-0.011299,0.2105,-0.074831,0.25019,12.909,3.8482,1.7157,3.4396,0.469,0.001,0.53162
11,15,0,-0.0077619,0.20212,-0.073893,0.25144,-14.703,4.8429,1.7157,3.4396,0.247,0.013,0.88418
11,36,0,-0.015885,0.20927,-0.077639,0.24618,0.25413,0.74587,1.7157,3.4396,0.279,0.001,0.80033
11,41,0,-0.0060903,0.20464,-0.07199,0.25411,7.3046,6.9319,1.7157,3.4396,0.221,0.001,0.98739
11,49,0,-0.016563,0.2101,-0.075324,0.25,1.3854,3.5786,1.7157,3.4396,0.274,0.001,0.75514
11,67,0,-0.012616,0.21206,NaN,NaN,13.712,NaN,1.7157,3.4396,0.083,0.001,1.229
11,80,0,-0.0050524,0.20477,-0.072468,0.25374,13.377,6.562,1.7157,3.4396,0.249,0.001,0.89829
11,95,0,0.015148,0.23619,-0.075784,0.24906,7.2879,2.9204,1.7157,3.4396,0.329,0.189,0.88154
11,108,0,-0.013042,0.20568,-0.079364,0.24263,-6.4591,-1.7571,1.7157,3.4396,0.286,0.001,0.81636
11,111,0,-0.0067588,0.20145,-0.075393,0.24949,-17.912,3.2834,1.7157,3.4396,0.222,0.001,1.0083
12,12,0,-0.004757,0.20451,-0.041704,0.27979,-16.525,2.4058,-23.648,-2.2111,0.269,0.001,0.85196
12,23,0,-0.0096558,0.21224,-0.046004,0.27744,-8.278,-0.71161,-23.648,-2.2111,0.314,0.001,0.8756
12,35,0,-0.012268,0.2134,-0.047042,0.27695,-12.485,-1.4393,-23.648,-2.2111,0.278,0.001,0.88116
12,44,0,-0.0050018,0.20394,-0.043286,0.27928,-21.795,1.3674,-23.648,-2.2111,0.239,0.001,0.99789
12,59,0,-0.0068812,0.20319,-0.050882,0.27483,-35.157,-4.2151,-23.648,-2.2111,0.251,0.01,0.89548
12,62,0,-0.012436,0.21252,-0.049732,0.27504,-14.814,-3.5327,-23.648,-2.2111,0.269,0.001,0.87065
12,75,0,-0.006246,0.20403,-0.046824,0.27687,-27.166,-1.3454,-23.648,-2.2111,0.193,0.001,1.2947
12,90,0,-0.0061804,0.20403,-0.051949,0.27417,-26.863,-5.0082,-23.648,-2.2111,0.229,0.001,0.93504
12,100,0,-0.0071653,0.20156,-0.051949,0.27352,-47.727,-5.2458,-23.648,-2.2111,0.178,0.113,1.3074
12,116,0,-0.0053471,0.20365,-0.050916,0.2744,-25.674,-4.3861,-23.648,-2.2111,0.188,0.001,1.1286
