6,28,0,0.0024705,0.18899,0.053918,0.12754,17.356,-6.6526,11.966,-5.9466,0.264,0.158,0.92771
6,40,12,0.0057383,0.19206,0.069416,0.14217,-5.84,-20.202,11.966,-5.9466,0.159,0.098,1.4644
6,50,-5,0.0043475,0.19044,0.055059,0.12846,5.5348,-7.5846,11.966,-5.9466,0.23,0.037,1.0807
6,64,3,0.0016188,0.18926,0.044962,0.12159,21.432,0.16885,11.966,-5.9466,0.176,0.111,1.4437
6,73,3,0.00031057,0.19258,0.057541,0.13058,27.603,-9.6534,11.966,-5.9466,0.349,0.008,0.73513
6,88,6,0.0042517,0.19041,0.050368,0.12534,6.1007,-4.0064,11.966,-5.9466,0.254,0.106,0.95593
6,108,0,0.0007694,0.18643,0.043412,0.12076,26.755,1.2829,11.966,-5.9466,0.254,0.094,1.0269
6,113,12,0.0040167,0.18778,0.039982,0.11885,11.803,3.7708,11.966,-5.9466,0.242,0.325,0.89666
7,4,16,0.00044235,0.18887,0.0061521,0.10989,-2.2752,-3.9058,0.79389,-5.8775,0.169,0.045,1.2887
7,23,1,0.00046255,0.19159,0.010559,0.11033,-3.1463,-6.7164,0.79389,-5.8775,0.253,0.015,0.90695
7,34,1,0.012106,0.1944,0.084007,0.16754,-24.833,-21.125,0.79389,-5.8775,0.249,0.043,1.0212
7,48,-1,-0.00043663,0.18942,0.0083142,0.10995,2.3625,-5.2749,0.79389,-5.8775,0.179,0.044,1.2575
7,52,-9,-0.0016478,0.19078,-0.0014269,0.10935,10.128,0.9018,0.79389,-5.8775,0.233,0.003,0.99821
7,66,9,-0.0024081,0.19061,0.0061066,0.10997,14.386,-3.8801,0.79389,-5.8775,0.152,0.064,1.586
7,76,-2,-0.0027498,0.19049,0.0050678,0.10984,16.124,-3.2171,0.79389,-5.8775,0.317,0.073,0.70068
7,89,-17,0.001648,0.18975,0.0095839,0.11019,-9.1362,-6.0915,0.79389,-5.8775,0.214,0.06,1.0959
7,105,4,0.00032167,0.19114,0.0092283,0.11014,-2.0799,-5.8636,0.79389,-5.8775,0.242,0.192,0.89472
7,110,-1,-0.00095992,0.19145,0.0056657,0.11003,6.4084,-3.6033,0.79389,-5.8775,0.266,0.091,0.89644
8,3,-4,-2.4973e-05,0.19056,-0.041219,0.11946,-29.848,-2.8967,-4.0524,0.32875,0.182,0.068,1.3401
8,16,8,-0.0022367,0.19179,-0.0565,0.12934,-14.765,8.6453,-4.0524,0.32875,0.227,0.001,1.1125
8,27,13,-0.01162,0.18381,-0.051372,0.1254,5.6725,4.5528,-4.0524,0.32875,0.199,0.392,1.2712
8,38,-1,-0.0059961,0.19073,-0.052603,0.12641,2.8866,5.5589,-4.0524,0.32875,0.148,0.008,1.5848
8,60,-8,-0.0033052,0.19281,-0.04255,0.12062,-5.3053,-1.8064,-4.0524,0.32875,0.237,0.004,0.98037
8,65,-2,-0.0056609,0.19421,-0.044641,0.1214,14.334,-0.4053,-4.0524,0.32875,0.217,0.014,1.1067
8,80,1,-0.007192,0.19362,-0.048632,0.12406,18.443,2.6348,-4.0524,0.32875,0.268,0.008,0.95148
8,90,-9,-0.0055959,0.18206,-0.038342,0.11848,-12.679,-4.8104,-4.0524,0.32875,0.233,0.001,0.91866
8,101,-6,-0.0071605,0.19131,-0.042105,0.1204,9.4903,-2.1225,-4.0524,0.32875,0.224,0.049,0.95522
8,117,-15,-0.00023232,0.18933,-0.036781,0.11714,-28.753,-6.063,-4.0524,0.32875,0.195,0.026,1.217
9,5,4,-0.0099654,0.20007,-0.081683,0.16147,30.382,4.7447,8.2788,0.53372,0.203,0.039,1.2111
9,19,6,-0.0055677,0.19557,-0.081228,0.16045,-8.5339,4.0389,8.2788,0.53372,0.218,0.001,1.0562
9,29,-7,-0.0084381,0.1952,-0.07994,0.1586,0.38827,2.6206,8.2788,0.53372,0.188,0.002,1.2745
9,47,-13,-0.022385,0.18592,-0.078017,0.15436,-2.1745,-0.32886,8.2788,0.53372,0.146,0.039,1.4403
9,51,2,-0.010304,0.19177,-0.069559,0.14213,-8.6185,-9.7592,8.2788,0.53372,0.207,0.061,1.1818
9,72,-2,-0.0069142,0.1985,-0.080548,0.15943,17.727,3.267,8.2788,0.53372,0.263,0.014,0.86803
9,78,8,-0.011676,0.20047,-0.083043,0.16434,32.293,6.759,8.2788,0.53372,0.241,0.057,1.0501
9,86,-13,-0.0074766,0.19621,-0.078472,0.15464,3.1454,-0.027013,8.2788,0.53372,0.226,0.001,1.0826
9,102,4,-0.01233,0.19439,-0.070649,0.14416,5.5528,-8.3232,8.2788,0.53372,0.178,0.027,1.3437
9,111,-9,-0.0096587,0.19698,-0.080077,0.15804,12.626,2.3453,8.2788,0.53372,0.187,0.122,1.2271
10,9,9,-0.0075426,0.19915,-0.08945,0.18942,-6.4541,-6.7443,21.259,0.96443,0.119,0.001,1.8431
10,14,-10,-0.0092654,0.20525,-0.090193,0.20396,29.542,2.5126,21.259,0.96443,0.181,0.064,1.3571
10,31,7,-0.0077769,0.20363,-0.088762,0.21702,25.033,10.855,21.259,0.96443,0.218,0.004,1.1162
10,39,1,-0.012819,0.20448,-0.090747,0.19612,19.264,-2.4512,21.259,0.96443,0.147,0.187,1.8525
10,54,-12,-0.007142,0.20201,-0.09009,0.19505,15.704,-3.1447,21.259,0.96443,0.214,0.024,1.094
10,67,8,-0.011222,0.19851,-0.089769,0.19261,-7.5524,-4.7058,21.259,0.96443,0.17,0.05,1.4211
10,75,6,-0.008931,0.20259,-0.090002,0.19834,16.156,-1.0553,21.259,0.96443,0.233,0.185,0.96189
10,94,9,-0.0072332,0.20192,-0.091001,0.20515,14.85,3.2362,21.259,0.96443,0.188,0.001,1.2862
10,98,-4,-0.0065812,0.20689,-0.090175,0.20387,46.303,2.4568,21.259,0.96443,0.205,0.103,1.2279
10,112,2,-0.0041403,0.2071,-0.089042,0.2136,59.741,8.6849,21.259,0.96443,0.166,0.001,1.3996
11,7,5,-0.0054491,0.20833,-0.070311,0.2564,26.816,8.7373,-5.8579,3.5748,0.166,0.04,1.3623
11,24,7,-0.0096431,0.20347,-0.075383,0.24942,-10.225,3.2502,-5.8579,3.5748,0.231,0.151,1.0248
11,26,-3,-0.0062961,0.20079,-0.076073,0.24862,-22.812,2.5858,-5.8579,3.5748,0.201,0.001,1.11
11,42,-1,-0.008792,0.20783,-0.080367,0.24165,11.687,-2.6021,-5.8579,3.5748,0.165,0.043,1.4143
11,56,-1,-0.006541,0.20212,-0.077151,0.24666,-12.014,1.1643,-5.8579,3.5748,0.372,0.001,0.68819
11,63,10,-0.017879,0.20537,-0.073708,0.25193,-13.273,5.1658,-5.8579,3.5748,0.001,0.363,0.84565
11,79,1,-0.0082829,0.20115,-0.077422,0.24591,-22.07,0.66952,-5.8579,3.5748,0.292,0.346,0.86072
11,85,-1,-0.018349,0.19935,-0.068485,0.25868,-32.025,10.59,-5.8579,3.5748,0.307,0.001,0.74845
11,103,-4,-0.003376,0.20902,-0.068908,0.25831,39.478,10.237,-5.8579,3.5748,0.238,0.093,1.0097
11,109,9,-0.0061729,0.20063,-0.081001,0.23942,-24.143,-4.05,-5.8579,3.5748,0.201,0.001,1.0335
12,1,-6,-0.0065594,0.20754,-0.041461,0.27998,-11.015,2.5994,-23.864,0.42996,0.152,0.009,1.5854
12,20,2,-0.0078197,0.2049,-0.047258,0.27711,-27.939,-1.5018,-23.864,0.42996,0.2,0.001,1.2839
12,33,7,-0.0063297,0.20691,-0.045341,0.27789,-12.497,-0.20388,-23.864,0.42996,0.243,0.008,1.0218
12,41,2,-0.0099498,0.2079,-0.046973,0.27736,-21.536,-1.2671,-23.864,0.42996,0.179,0.095,1.4803
12,58,-1,-0.015383,0.21612,-0.046906,0.27715,-13.662,-1.2982,-23.864,0.42996,0.22,0.001,1.0563
12,71,-1,-0.010114,0.20781,-0.043532,0.27891,-22.338,1.1165,-23.864,0.42996,0.232,0.013,1.1909
12,82,-9,-0.0075609,0.20214,-0.047007,0.27697,-44.163,-1.4141,-23.864,0.42996,0.268,0.001,0.90154
12,95,-1,-0.009069,0.20376,-0.050747,0.27464,-37.485,-4.2102,-23.864,0.42996,0.258,0.316,0.95331
12,107,5,-0.0047995,0.20418,-0.039763,0.281,-18.924,3.8531,-23.864,0.42996,0.242,0.001,0.96781
12,116,8,-0.011186,0.2067,-0.035934,0.28314,-29.081,6.6258,-23.864,0.42996,0.208,0.001,1.4495
